Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,Eccentricity,Orientation,ConvexArea,EulerNumber,EquivDiameter,Extent,Perimeter,WeightedCentroid_1,WeightedCentroid_2,MeanIntensity,nuclei,meancents,class,ratio
1513,555.561797752809,784.99272967614,536.5,754.5,38,61,0.892626885299343,75.076310697447,1700,1,43.8909037408015,0.652717860224331,168.424,555.577327498446,784.965600119771,0.953327501036693,2,0.00132187706543291,Mesenchymal,8.98328029259488
1250,558.6968,892.2736,539.5,865.5,37,54,0.878814209350907,-64.3918254766522,1341,1,39.8942280401433,0.625625625625626,142.778,558.7140451733,892.275229650839,0.964752791475319,1,0.0008,Mesenchymal,8.7548501870036
3088,608.89896373057,696.586139896373,572.5,667.5,72,59,0.720794810599255,22.4687687770273,3489,1,62.7037775109457,0.726930320150659,239.772,608.964004332486,696.539567985554,0.933376978822864,4,0.00129533678756477,Mesenchymal,12.8789016232087
653,601.450229709035,611.724349157734,586.5,597.5,30,29,0.570686811032747,-45.4334419960682,678,0,28.8344485418407,0.750574712643678,90.162,601.461954171893,611.698626815144,0.940291188859723,1,0.00153139356814701,Mesenchymal,7.24251902131719
1835,633.888283378747,583.804904632153,599.5,559.5,65,46,0.762541234567673,-7.76702233575572,2094,1,48.336265521749,0.61371237458194,188.116,633.845834109184,583.758311866629,0.954925375786222,3,0.00163487738419619,Mesenchymal,9.75461949010185
809,637.485784919654,742.672435105068,621.5,725.5,32,35,0.422006640559795,-88.2587032205571,847,1,32.0944043672841,0.722321428571429,102.692,637.511388862892,742.653404430705,0.953020579346312,1,0.00123609394313968,Mesenchymal,7.87792622599618
812,672.965517241379,8.55665024630542,644.5,0.5,54,20,0.931925739023486,-3.54795443288109,856,1,32.153856849917,0.751851851851852,126.856,672.983229210802,8.66015596962024,0.949383768592744,0,0,Mesenchymal,6.4009585671943
137,735,448.262773722628,728.5,441.5,13,13,0.0791658076231411,0,137,1,13.2073395363607,0.810650887573965,38.556,735.008676257873,448.266335172632,0.981304878651378,0,0,Mesenchymal,3.5532731611163
116,749.637931034483,77.6379310344828,743.5,71.5,12,12,0.327450393773747,45.000000000001,116,1,12.153015559493,0.805555555555556,35.19,749.649635822335,77.6301815923976,0.982226969839317,0,0,Mesenchymal,3.29639102017619
637,764.472527472527,904.475667189953,749.5,889.5,30,29,0.353149197732133,-36.6377307862019,653,1,28.4790026158975,0.732183908045977,88.492,764.462500117253,904.480558161599,0.945430132451889,1,0.00156985871271586,Mesenchymal,7.19839081498893
1443,770.713790713791,349.328482328482,753.5,320.5,39,54,0.811787393024563,-75.493676790071,1637,1,42.8635586839548,0.685185185185185,165.488,770.749721612212,349.437606829104,0.956541005080962,2,0.00138600138600139,Mesenchymal,8.71966547423378
1010,783.065346534653,287.29900990099,766.5,267.5,34,39,0.48791800036032,85.1665830139902,1036,1,35.8604509199552,0.761689291101056,112.972,783.122018693467,287.232615989254,0.942209485173995,1,0.00099009900990099,Mesenchymal,8.94026838508657
1015,796.00197044335,500.60197044335,777.5,481.5,37,37,0.456740624338479,43.2636738230253,1056,1,35.9491048276058,0.741417092768444,114.022,796.103052447232,500.545039783853,0.943982752836522,2,0.00197044334975369,Mesenchymal,8.90179088246128
4322,826.010874595095,404.345441925035,778.5,362.5,98,88,0.900610235986246,37.4039157914595,5638,1,74.1818125442172,0.501159554730983,358.788,826.000237463613,404.301892766811,0.953594905601991,10,0.002313743637205,Mesenchymal,12.0461107952328
647,793.797527047913,927.724884080371,779.5,912.5,29,29,0.414793663449142,28.6319727618058,666,1,28.7016721715591,0.769322235434007,89.848,793.839401220794,927.703634502049,0.960017270801363,2,0.00309119010819165,Mesenchymal,7.20105066334253
889,823.869516310461,345.40607424072,806.5,328.5,35,34,0.436156481323179,-37.9820773970924,904,1,33.6438695050013,0.747058823529412,103.85,823.910655936222,345.341048318617,0.931286417095531,1,0.00112485939257593,Mesenchymal,8.56042368801156
3507,859.171656686627,910.704590818363,816.5,866.5,96,78,0.610332807151309,-16.3347676946225,5164,1,66.822534248457,0.468349358974359,379.01,859.232984230826,910.63535134549,0.95517829064299,7,0.00199600798403194,Mesenchymal,9.25305400912905
6027,881.299153807865,292.006470881035,821.5,250.5,107,95,0.743166726127848,-38.8287067353109,7216,1,87.6003124202124,0.592916871618298,361.146,881.600761809304,291.989035178368,0.929555969320962,10,0.00165920026547204,Mesenchymal,16.6885414763004
1820,871.662087912088,490.935164835165,842.5,461.5,57,59,0.892245051233472,-46.8031301460587,2046,1,48.1383004625007,0.541183467142432,191.63,871.695216570097,490.935240135785,0.953786545373683,4,0.0021978021978022,Mesenchymal,9.49746908104159
556,910.807553956835,8.99820143884892,894.5,0.5,35,20,0.812779574620869,5.10126820142132,567,1,26.6067883607314,0.794285714285714,90.98,910.882938980213,9.09809356649944,0.940036838400064,2,0.00359712230215827,Mesenchymal,6.1112332380743
12011,953.298892681708,447.381317125968,895.5,356.5,124,182,0.78075671951574,-84.9992490275019,17885,1,123.664385219893,0.532213753987948,779.944,953.194545179761,447.476363991136,0.934265142590044,17,0.00141536924485888,Mesenchymal,15.3998235770773
1339,920.023898431665,879.677371172517,898.5,853.5,42,51,0.801074755957021,59.3548447713637,1411,1,41.2900442043888,0.625116713352007,142.622,920.048037575911,879.657267747479,0.954511789195617,2,0.00149365197908887,Mesenchymal,9.388453394287
767,940.110821382008,940.422425032595,912.5,926.5,65,21,0.960037065665285,-5.98171811513479,959,1,31.2501956923772,0.561904761904762,151.402,940.27367786998,940.371651473392,0.961597504633142,1,0.00130378096479791,Mesenchymal,5.06598327631075
1138,939.544815465729,551.789103690685,918.5,532.5,44,38,0.746513149120301,-29.9108897477879,1220,1,38.065031221695,0.680622009569378,128.892,939.609837912873,551.780617443565,0.950296354964404,3,0.00263620386643234,Mesenchymal,8.82909722868758
222,948.423423423423,915.648648648649,939.5,907.5,17,17,0.559190990743478,-47.9999164648415,224,1,16.8124709347319,0.768166089965398,50.73,948.420271224071,915.645581020708,0.985840747951458,1,0.0045045045045045,Mesenchymal,4.37610881135423
671,961.412816691505,840.175856929955,945.5,824.5,31,31,0.420972878994802,-63.8101757694104,700,1,29.229158977249,0.698231009365245,93.438,961.431540996454,840.172780287571,0.965766663312268,1,0.0014903129657228,Mesenchymal,7.18123247501017
7290,1033.0146776406,915.041838134431,966.5,866.5,144,81,0.874714902054388,-8.73937100791854,9193,1,96.3427022722496,0.625,458.023,1033.30076059892,914.813672243727,0.93566317217493,6,0.000823045267489712,Mesenchymal,15.9162312809619
537,993.651769087523,823.763500931099,981.5,810.5,26,26,0.598702621552349,-54.2069726479725,563,1,26.1482243282939,0.794378698224852,84.844,993.658983340733,823.760092932654,0.971243081823046,2,0.0037243947858473,Mesenchymal,6.32926311819339
3274,1031.82437385461,709.90348197923,994.5,659.5,70,104,0.931829779828867,-59.1094025160115,4371,1,64.564589903932,0.449725274725275,310.052,1031.72052494513,709.713921229253,0.949791283491032,3,0.000916310323762981,Mesenchymal,10.5595190484177
1093,1039.45745654163,377.324794144556,1020.5,356.5,40,39,0.475691099832341,-39.4814869918619,1127,1,37.3048364477789,0.700641025641026,119.688,1039.4826418413,377.28144485076,0.961182485565583,1,0.000914913083257091,Mesenchymal,9.13207673283871
425,1080.08470588235,391.976470588235,1068.5,380.5,24,23,0.559983363438048,-41.3532700956259,434,1,23.2621324584064,0.769927536231884,71.604,1080.08251896418,391.993376443184,0.963840625128426,1,0.00235294117647059,Mesenchymal,5.93542260208927
1299,1120.34334103156,880.315627405697,1094.5,864.5,53,30,0.835162853400509,-10.6602072331774,1351,1,40.6686386372961,0.816981132075472,141.52,1120.3664931628,880.30583942211,0.954036647164637,1,0.000769822940723634,Mesenchymal,9.17891464104014
883,1131.62174405436,118.507361268403,1115.5,99.5,33,38,0.498071013790031,81.2856173110944,915,1,33.53014342351,0.70414673046252,106.654,1131.66110660547,118.454769014828,0.957169872847823,2,0.00226500566251416,Mesenchymal,8.27910814409211
2127,1158.81147155618,58.8683591913493,1122.5,33.5,71,45,0.887386800112804,14.3759437952385,2409,1,52.0401817027159,0.665727699530516,198.974,1158.864860508,58.8134388275886,0.94653025339962,3,0.00141043723554302,Mesenchymal,10.6898388734206
8080,1233.83329207921,890.07698019802,1178.5,827.5,114,117,0.737984955820182,-32.0573628413687,10511,1,101.428672087631,0.605787974209027,525.277,1233.84767287697,890.077576831698,0.929648484079805,14,0.00173267326732673,Mesenchymal,15.3823601642562
632,1207.06962025316,149.520569620253,1193.5,135.5,28,28,0.273860199530907,-45.9047367886081,644,1,28.3670123959613,0.806122448979592,87.408,1207.05971994838,149.529580504996,0.93819480078634,1,0.00158227848101266,Mesenchymal,7.23045945451217
9272,1264.25528472821,606.193485763589,1216.5,503.5,76,212,0.933758916831075,-89.3670932602658,12625,0,108.653012193793,0.575471698113208,604.319,1264.18182439892,605.72766620213,0.939762053689799,6,0.000647109577221743,Mesenchymal,15.3428900961247
6232,1268.84242618742,135.990853658537,1226.5,46.5,66,180,0.929520953282121,88.1413443457024,8268,1,89.077656248857,0.524579124579125,594.877,1268.74687131785,135.871692986488,0.937219280531919,4,0.000641848523748395,Mesenchymal,10.4761152305435
2874,1261.2717466945,272.593597773138,1227.5,234.5,65,75,0.848677422393177,-59.2865354843994,3632,1,60.4920693278785,0.589538461538462,284.049,1261.06347376969,272.289938205247,0.931298997065647,9,0.00313152400835073,Mesenchymal,10.1179726033184
374,1241.2192513369,798.237967914439,1229.5,786.5,24,22,0.386886421453288,-0.631582702358054,386,1,21.8218145380019,0.708333333333333,68.536,1241.2137999783,798.230021959727,0.97454133917866,1,0.00267379679144385,Mesenchymal,5.4569861094899
1239,1253.400322841,17.4011299435028,1230.5,0.5,54,39,0.870129639450262,31.5982875350862,1437,1,39.7183055520608,0.588319088319088,160.516,1253.40358785084,17.4348617392089,0.94782039870471,1,0.000807102502017756,Mesenchymal,7.71885668718383
681,1254.81350954479,822.48751835536,1240.5,809.5,30,27,0.550314524863719,31.1167537147681,697,1,29.4461564548694,0.840740740740741,93.652,1254.83609068323,822.463021229101,0.947647273721511,1,0.00146842878120411,Mesenchymal,7.27160124717038
1476,1273.84552845528,441.909891598916,1253.5,417.5,39,46,0.551243515802723,74.2992436764146,1543,1,43.3509119630614,0.822742474916388,144.571,1273.84237606077,441.827668913497,0.946432311626029,1,0.000677506775067751,Mesenchymal,10.2095164313728
285,1286.64210526316,851.621052631579,1278.5,838.5,14,26,0.83351060144634,-89.9976957959469,290,1,19.0492327994993,0.782967032967033,65.078,1286.59527169803,851.615515589765,0.971735638499375,1,0.00350877192982456,Mesenchymal,4.37936015243247
165,1288.81818181818,262.339393939394,1284.5,250.5,8,23,0.934843223686009,88.4270288826021,166,1,14.4942928382623,0.896739130434783,52.234,1288.78401112046,262.321898031604,0.969944249392246,0,0,Mesenchymal,3.15886204387947
1989,21.3459024635495,26.5394670688788,0.5,0.5,53,53,0.497343445792937,-57.2394820427296,2291,1,50.3236868132517,0.708081167675329,206.226,21.4778485723041,26.6176964693074,0.944403775775889,10,0.00502765208647562,Mesenchymal,9.64475866282622
137,4.48905109489051,87.7372262773723,0.5,78.5,9,18,0.85182037836606,-88.1140856943789,137,1,13.2073395363607,0.845679012345679,43.468,4.53165166019815,87.7197314297278,0.962981516007581,0,0,Mesenchymal,3.15174381153952
868,83.5910138248848,51.0506912442396,60.5,28.5,41,40,0.876611374850487,42.2009677182044,1060,1,33.2441261703496,0.529268292682927,133.738,83.6004216626672,51.0411311305831,0.960522680319651,4,0.00460829493087558,Mesenchymal,6.49030193363143
2595,164.86204238921,11.6292870905588,106.5,0.5,130,30,0.98238493144802,3.4800354758616,3033,1,57.4809239538453,0.665384615384615,301.382,164.87660847188,11.6718746973217,0.946635645982943,4,0.00154142581888247,Mesenchymal,8.61033505650636
20614,492.707625885321,878.263219171437,363.5,812.5,291,110,0.952348067422869,-7.13179432372065,23431,-4,162.007900965264,0.643986254295533,739.052,492.647109150071,878.533618526892,0.926220478846381,12,0.000582128650431745,Mesenchymal,27.8924892970995
3293,452.136046158518,473.375948982691,412.5,441.5,73,68,0.544586621801865,-42.4443874538359,3505,1,64.7516626876321,0.663376309427881,236.356,451.949787720359,473.42526650326,0.938520319850177,4,0.00121469784391133,Mesenchymal,13.9323731997495
7227,569.22097689221,165.417323924173,523.5,107.5,94,118,0.791992327201143,-65.8818716058499,7852,1,95.9255033335818,0.651550667147494,344.142,568.909159091292,165.437718417935,0.933947319207688,5,0.0006918500069185,Mesenchymal,21.0000523039908
249,543.164658634538,594.345381526104,534.5,585.5,17,18,0.477208244052869,-58.0272985477912,249,1,17.8055229251785,0.813725490196078,53.244,543.124736273175,594.34712564026,0.958287491417178,1,0.00401606425702811,Mesenchymal,4.67658327698896
12145,595.368299711816,598.44643886373,538.5,524.5,115,180,0.803708486773011,-86.5611209630257,14128,-1,124.352299016981,0.586714975845411,576.35,595.086250918175,598.825536474838,0.929085549833321,15,0.00123507616303005,Mesenchymal,21.0722651166826
216,654.5,692.5,646.5,684.5,16,16,0,0,216,1,16.5837191746241,0.84375,49.208,654.47664839255,692.453575936605,0.95796105112031,1,0.00462962962962963,Mesenchymal,4.38953015769794
205,674,691,665.5,682.5,17,17,0,0,205,1,16.1559310060024,0.709342560553633,48.696,674.01978955549,690.978636678745,0.969682706318802,1,0.0048780487804878,Mesenchymal,4.20979135863315
525,680.350476190476,759.954285714286,668.5,741.5,22,35,0.864903724819753,74.9573222763027,582,1,25.854414729132,0.681818181818182,94.77,680.320720633415,759.913912169644,0.952772061439337,1,0.0019047619047619,Mesenchymal,5.53972776194998
294,678.897959183673,790.761904761905,668.5,780.5,20,21,0.689798943563014,50.0640092642904,296,1,19.3476723703948,0.7,60.018,678.89085691212,790.802216063162,0.95973630654342,1,0.00340136054421769,Mesenchymal,4.89853044086774
431,688.600928074246,728.489559164733,675.5,717.5,25,23,0.61142302358566,-32.4056928931724,443,1,23.4257602604666,0.749565217391304,72.646,688.640571934416,728.477923688222,0.957914943581161,1,0.00232018561484919,Mesenchymal,5.93287999339262
4395,720.336518771331,412.598634812287,677.5,372.5,79,81,0.523646501880601,-50.8870224103986,4746,0,74.8056668916937,0.686826066572902,266.104,720.170744794887,412.60935921589,0.94198528091246,11,0.0025028441410694,Mesenchymal,16.5160989688242
1778,711.92575928009,891.361642294713,681.5,864.5,56,58,0.8856277994121,-54.3929763642365,2241,1,47.5796165446835,0.547413793103448,206.905,711.91603011823,891.235609759783,0.950375349212058,6,0.00337457817772778,Mesenchymal,8.59331577293927
590,706.461016949153,79.7,694.5,62.5,25,36,0.846473202314984,72.4486883281715,654,1,27.4082347369134,0.655555555555556,97.54,706.465923024219,79.7466288335931,0.95772713806778,1,0.00169491525423729,Mesenchymal,6.0488004921058
25996,813.011886444068,467.588590552393,720.5,342.5,184,255,0.896551284016975,67.8346009981144,32301,-7,181.931677299296,0.554049445865303,1019.182,812.740264791611,467.604227376311,0.935960516488181,32,0.00123095860901677,Mesenchymal,25.5067299069254
4395,895.632764505119,557.250056882821,852.5,517.5,86,78,0.415249918607821,-32.4589639760889,5040,0,74.8056668916937,0.655187835420394,283.334,895.505871908105,557.467463541357,0.938154149033361,11,0.0025028441410694,Mesenchymal,15.5117282076983
6203,1249.66274383363,357.562792197324,1204.5,313.5,95,93,0.402096095709408,-15.3324272721862,6542,1,88.8701575107877,0.702093944538766,309.408,1249.50527526535,357.66042247313,0.934714689553012,10,0.0016121231662099,Mesenchymal,20.0479625607612
4831,1292.95590974953,223.161664251708,1249.5,186.5,81,88,0.514043766984168,-33.7118805475629,5451,0,78.4284402536195,0.677749719416386,317.676,1292.72275505374,223.338745550812,0.939347509407748,9,0.0018629683295384,Mesenchymal,15.2073181480502
2577,1312.20450135817,502.767947225456,1279.5,467.5,51,79,0.836806925824131,-78.4835283389725,2945,1,57.2812212403202,0.639612807148176,226.794,1312.12611464141,502.895994096558,0.940798042914847,5,0.00194024058983314,Mesenchymal,11.3627344638747
212,1294,530.5,1285.5,522.5,17,16,0.309657873452585,0,212,1,16.4294486664603,0.779411764705882,48.952,1293.97818217864,530.514063749225,0.967381315724712,1,0.00471698113207547,Mesenchymal,4.33077300212453
2213,1315.50158156349,842.394487121554,1294.5,805.5,36,84,0.88564374736033,-83.1248672881451,2352,1,53.0818152713235,0.731812169312169,209.632,1315.41058558771,842.516109088296,0.938617681172883,1,0.000451875282422052,Mesenchymal,10.5565944130667
5266,32.9468287124953,113.296999620205,0.5,62.5,67,106,0.734536554993699,-75.1569009163277,5644,1,81.8833282333795,0.741481272880879,313.4,32.9486955610316,113.640258323164,0.878321227832606,1,0.000189897455374098,Mesenchymal,16.80280791321
79660,174.224039668592,429.635074064775,0.5,192.5,417,454,0.749870700801537,-37.5029944455813,117695,-6,318.474900319638,0.420773513347912,2288.486,173.589958030917,430.38032085828,0.883407306658098,32,0.000401707255837309,Mesenchymal,34.809039688248
1160,18.1008620689655,904.973275862069,0.5,885.5,39,35,0.613955975218995,-29.4566644654074,1200,1,38.4312096074634,0.84981684981685,132.603,18.3813381401949,904.601645074315,0.876664675291115,1,0.000862068965517241,Mesenchymal,8.74791671379984
6315,92.7178147268409,687.981314330958,43.5,645.5,99,84,0.584796031401556,-17.0158842503613,6582,1,89.6688782410182,0.759379509379509,303.998,92.295166314996,688.140856541217,0.890803600273302,1,0.000158353127474268,Mesenchymal,20.7731629813354
414,164.5,731,153.5,719.5,22,23,0.274722336161179,90,418,1,22.9591195719774,0.818181818181818,68.8,164.478899325227,731.004762993073,0.943660025255397,1,0.00241545893719807,Mesenchymal,6.01744186046511
4500,201.123111111111,42.1211111111111,160.5,7.5,81,68,0.531334031461418,2.37226156235794,4597,1,75.6939756606048,0.816993464052288,241.44,200.802383232696,42.3768781722373,0.877898547497498,1,0.000222222222222222,Mesenchymal,18.6381709741551
4430,243.054176072235,111.795033860045,202.5,76.5,81,67,0.576393783642146,12.0343069430863,4538,1,75.1029372473326,0.816288925741662,245.088,242.795657385766,111.893375700513,0.897740361747202,1,0.000225733634311512,Mesenchymal,18.0751403577491
78285,518.483438717507,277.321939068787,238.5,134.5,525,266,0.920885642483935,-0.350798575263353,103101,-6,315.714361028434,0.560580021482277,1803.354,517.983267227797,277.960168629961,0.880089493441426,21,0.00026825062272466,Mesenchymal,43.4107779171477
138578,502.75945676803,651.830615249174,239.5,393.5,563,527,0.752774735548386,40.7057656645654,204425,-12,420.051175013604,0.467062800597234,2350.215,503.080621029693,650.66807671275,0.892652487733607,47,0.000339159173894846,Mesenchymal,58.9639671264118
225,368,110,359.5,101.5,17,17,0.2300011108035,90,227,1,16.9256875064327,0.778546712802768,50.184,368.021018558761,109.997353510397,0.969659743499516,1,0.00444444444444444,Mesenchymal,4.48350071736011
200,436,861.5,428.5,853.5,15,16,0.330532855407654,90,200,1,15.9576912160573,0.833333333333333,47.248,436.005157322143,861.497794348089,0.958470628968076,1,0.005,Mesenchymal,4.23298340670505
200,442,108.5,434.5,100.5,15,16,0.330532855407654,90,200,1,15.9576912160573,0.833333333333333,47.248,441.99891584769,108.499768196069,0.967964334239531,1,0.005,Mesenchymal,4.23298340670505
234,452.717948717949,9.5,444.5,0.5,17,18,0.304252259643078,90,234,1,17.2608821752548,0.764705882352941,51.764,452.712791992467,9.5037866151323,0.964084561972476,1,0.00427350427350427,Mesenchymal,4.52051618885712
3064,542.901762402089,22.5558093994778,506.5,0.5,76,51,0.704959937614518,2.95494752172004,3125,1,62.4596346856795,0.790505675954592,211.543,542.916123886049,22.8655616622464,0.894949469110446,1,0.000326370757180157,Mesenchymal,14.4840528875926
238,597.987394957983,113.714285714286,589.5,105.5,17,17,0.139856602491067,16.877122191969,239,1,17.407785949022,0.823529411764706,51.838,598.006133786172,113.737212161539,0.955579403489724,1,0.00420168067226891,Mesenchymal,4.59122651336857
377,619.657824933687,82.2281167108753,607.5,73.5,25,18,0.710476988834308,1.60343777736938,386,1,21.9091603756318,0.837777777777778,70.744,619.677432416819,82.219006021768,0.957846567316741,2,0.00530503978779841,Mesenchymal,5.3290738437182
227,616,810,607.5,801.5,17,17,0.186558378759873,-20.5560452195834,228,1,17.0007463558187,0.785467128027682,50.548,616.016423400406,810.002278225067,0.963168355865401,1,0.00440528634361234,Mesenchymal,4.49078103980375
5765,674.026366001735,24.1975715524718,613.5,0.5,141,57,0.900354462924036,7.44987332906929,5986,0,85.6751187650079,0.717307453029737,338.208,673.529174616106,24.4679124321988,0.898500438647922,3,0.000520381613183001,Mesenchymal,17.0457233418488
5575,708.128968609866,427.737219730942,664.5,384.5,87,85,0.428166008850829,-45.7239187900784,5759,1,84.2514715711158,0.753887762001352,275.192,707.712762919531,428.040308433891,0.890190660961702,1,0.000179372197309417,Mesenchymal,20.2585830983459
5405,766.3467160037,818.330249768733,726.5,772.5,79,88,0.467155817831332,70.5413633212076,5526,1,82.9569752298958,0.777474108170311,265.582,766.091365613209,818.641148511767,0.881738326772448,2,0.000370027752081406,Mesenchymal,20.3515298476553
92157,947.166465922285,262.051542476426,758.5,0.5,380,464,0.706949794691479,63.6690595631064,113736,-10,342.546254868096,0.522669010889292,1940.044,946.752257382903,262.464547126374,0.88456073092277,38,0.000412339811408792,Mesenchymal,47.5025308704339
221,776.511312217195,474.307692307692,768.5,465.5,16,17,0.290426318535549,86.5360067854797,221,1,16.7745622710839,0.8125,49.878,776.509751349895,474.302328917776,0.965838866281746,1,0.00452488687782805,Mesenchymal,4.43081117927744
414,903.731884057971,581.140096618357,888.5,571.5,30,20,0.865593542087454,-16.2385145069939,457,1,22.9591195719774,0.69,81.14,903.687897018269,581.112427978126,0.960273174131065,1,0.00241545893719807,Mesenchymal,5.10229233423712
211,911.369668246445,842.630331753555,903.5,834.5,16,16,0.279514913458234,-45.000000000001,211,1,16.3906541644658,0.82421875,48.654,911.366075559059,842.632680540949,0.965477129453775,1,0.004739336492891,Mesenchymal,4.33674518025239
35245,1087.53397645056,587.225592282593,917.5,440.5,279,353,0.847761827449054,-45.7137729715594,58583,-3,211.837975240963,0.357864489729609,1465.94,1087.30037612026,587.680128472112,0.891214491084999,5,0.000141864094197759,Mesenchymal,24.0425938305797
212,992,699.5,983.5,691.5,17,16,0.309657873452585,0,212,1,16.4294486664603,0.779411764705882,48.952,992.007520238336,699.515246960507,0.959597465658482,1,0.00471698113207547,Mesenchymal,4.33077300212453
229,998,746,989.5,737.5,17,17,0,0,229,1,17.0754752714047,0.792387543252595,50.912,997.990635752676,745.995519776121,0.964826991612835,1,0.00436681222707424,Mesenchymal,4.49795725958517
5855,1103.7024765158,890.133731853117,1030.5,848.5,122,72,0.758462193315184,18.1265955189714,6322,1,86.3412852256924,0.666552823315118,332.271,1103.09067356307,890.281035808311,0.88744623969375,0,0,Mesenchymal,17.621158632562
18399,1141.47850426654,102.968748301538,1053.5,16.5,143,214,0.83997890565009,-64.407095199042,22380,-4,153.056637829211,0.601235213384746,816.271,1141.54119509178,104.230521485138,0.901158436244897,6,0.000326104679602152,Mesenchymal,22.5403083044724
2995,1177.21202003339,298.95959933222,1150.5,258.5,46,87,0.838880054795026,-84.990890449028,3128,0,61.7523476191943,0.748375812093953,226.347,1176.95052157838,299.07832887649,0.90846123565411,2,0.000667779632721202,Mesenchymal,13.2318961594366
388,1192.62886597938,873,1188.5,847.5,8,51,0.986758286050166,90,388,1,22.2264919264657,0.950980392156863,106.742,1192.38279901491,873.018685709962,0.907941938067697,0,0,Mesenchymal,3.63493282868974
